STAID,FullComp,FullLen,FullStartY,FullStartM,FullStartD,FullStopY,FullStopM,FullStopD,FullMeanR,FullRC1,FullRS1,FullRC5,FullRS5,Full2_5,Full5,Full10,SlicedComp,SlicedLen,SlicedStartY,SlicedStartM,SlicedStartD,SlicedStopY,SlicedStopM,SlicedStopD,SlicedMeanR,SlicedRC1,SlicedRS1,SlicedRC5,SlicedRS5,Sliced2_5,Sliced5,Sliced10
2295420.0,0.8078615149196634,16894.0,1963.0,10.0,1.0,2020.0,12.0,31.0,0.9257593695594609,0.5312396866733097,0.39876838383201696,0.5648691749917156,0.48307815693159595,14.729346998177153,17.055033366310386,19.84585700807027,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,0.8599293317978193,0.4979592691431815,0.29807082339672064,0.5020087133562064,0.2996680192851704,14.031641087737183,16.124758819057092,19.380719734443623
2162010.0,0.9527349486049926,10381.0,1966.0,12.0,1.0,1996.0,9.0,29.0,0.8126799144299803,0.41193312970586776,0.30868375836385004,0.3153486153570497,0.08504785249632597,33.057935805364984,37.478473732826586,47.472733394913675,0.7668720054757016,5602.0,1980.0,1.0,1.0,1996.0,9.0,29.0,0.7232623575523514,0.3472810383990739,0.12624195152621154,0.3126913968271541,0.07189015098311341,28.82959517909737,37.478473732826586,41.7068143590942
6917060.0,0.6479965899403239,7601.0,1988.0,11.0,20.0,2020.0,12.0,31.0,0.7594850769627074,0.3580107417647893,0.12021539253656875,0.47392155334150965,0.41179026482340547,20.68415972207893,33.018750382034256,76.09493622526284,0.02792607802874743,204.0,1988.0,11.0,20.0,1998.0,1.0,12.0,0.45484500716428017,,,,,,,
9070000.0,1.0,27121.0,1946.0,10.0,1.0,2020.0,12.0,31.0,0.5661342204989697,1.3739915743365778,1.3123354734342554,1.0049479466263018,0.8377217682770457,5.28737885350986,5.645171407506767,5.923454505059918,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,0.6033823535272622,1.385285626944052,1.3666940052906782,1.0008682794990142,0.8657080663546902,5.426520402286434,5.814129002449752,6.022841325614614
2298110.0,0.9998009554140127,5023.0,2007.0,4.0,1.0,2020.0,12.0,31.0,0.9466490175804645,2.4675182953813426,2.551919013583965,2.4204670664328494,2.521031072996849,5.475062189342779,5.692235846122555,6.0580020049095475,0.0,0.0,,,,,,,,,,,,,,
3361850.0,1.0,19451.0,1967.0,10.0,1.0,2020.0,12.0,31.0,1.2243525665695723,0.5782283187700129,1.0140759694424324,0.44690368597624824,0.42534892141019354,28.307961481679325,32.74607408685786,37.184186692036405,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,1.0964520366053394,0.5390421122225104,0.7753173850356568,0.41736261972317423,0.3102043711289975,26.50872664174208,33.94556398014935,38.3836765853279
9247600.0,1.0,13241.0,1984.0,10.0,1.0,2020.0,12.0,31.0,0.5582012224962303,1.2795768902242302,1.1970553610738464,1.1317990213746947,1.0184079581312717,5.28975851480148,5.8676312937293735,6.356600568206821,0.7624914442162902,5570.0,1984.0,10.0,1.0,1999.0,12.0,31.0,0.5733374472520693,1.8704848524727555,1.7123303452628305,1.2893380183857939,1.1589657933357802,4.800789240324033,5.023048001450145,5.156403258125813
11451715.0,1.0,8443.0,1997.0,11.0,20.0,2020.0,12.0,31.0,0.4396615712575616,0.3816203649526164,0.1416747230547917,0.31929637073667344,0.0598305977474651,22.006725879419097,24.96727196185216,28.519927260771837,0.1056810403832991,772.0,1997.0,11.0,20.0,1999.0,12.0,31.0,0.8468043823736485,,,,,,,
5082625.0,1.0,10319.0,1992.0,10.0,1.0,2020.0,12.0,31.0,0.19546724807771856,0.33433887507522186,0.019643861648643745,0.44405479852271434,0.07311399999608043,5.574512619561344,9.662488540572996,13.453157121874709,0.3624914442162902,2648.0,1992.0,10.0,1.0,1999.0,12.0,31.0,0.18840926375585393,,,,,,,
7274000.0,0.9996837319628386,25287.0,1951.0,10.0,1.0,2020.0,12.0,31.0,1.4888829703524744,0.4164867277125227,0.4190336064597115,0.42843842776277413,0.4662765478105621,40.700793038720704,55.57223664902251,76.7053407268198,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,1.669904486562112,0.35293412722440515,0.21598353943085996,0.417506262445284,0.45366637320930586,48.91922240230854,78.27075584369366,86.09783142806303
1171500.0,1.0,29995.0,1938.0,11.0,18.0,2020.0,12.0,31.0,1.7715387260327977,0.47824216707257305,0.48848576258091964,0.525080522513191,0.6663019152909181,26.253251864073196,31.503902236887836,37.45463932607776,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,1.7812867927495857,0.46498054773526726,0.48243460409085465,0.48781823352810905,0.5632395339541434,29.753685445949625,37.10459596789012,43.75541977345533
14362000.0,1.0,30043.0,1938.0,10.0,1.0,2020.0,12.0,31.0,1.7974265680646873,0.4011216899767734,0.2596269874789539,0.4802132372416946,0.5180901933118105,29.096832640076116,41.705460117442435,49.75980074679684,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,1.8565981496318922,0.4627155686686426,0.4714402647006614,0.4895447425401045,0.5770471761023143,25.048577664065526,42.084984021443425,49.338107520129064
1493000.0,0.9862736273627363,26298.0,1948.0,1.0,1.0,2020.0,12.0,31.0,1.2841162793840224,0.4164231645549477,0.20098944129976287,0.4701449235818867,0.3195207602220086,20.371313603406996,26.328961921384515,30.316742650353337,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,1.2271565741718546,0.33885432390553805,0.07664880117033841,0.4363446215741498,0.23575144506196385,20.371313603406996,27.145736287558854,53.33056155608908
1620500.0,1.0,27121.0,1946.0,10.0,1.0,2020.0,12.0,31.0,1.524174173618812,0.33979314895500823,0.1462019402608147,0.4112264319473064,0.351503987009348,41.450420840405414,52.22315554431026,69.44859428405657,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,1.590219387175158,0.2861206753951267,0.07418804368069187,0.3545368472008849,0.23888619755475723,60.69916508291558,90.77532796183772,109.36786501426232
11298000.0,0.9959550118389897,30285.0,1937.0,10.0,1.0,2020.0,12.0,31.0,1.226544400594827,0.6568958632123199,1.2975524786375041,0.720560071157303,1.713366453337663,20.850095341100534,26.626135266675682,34.797118576025895,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,1.3377373844755454,0.4694544338184324,0.48876396492682994,0.6917674172138853,1.6847994337285959,23.385917747450602,34.797118576025895,45.92656135945118
11203220.0,0.9868512915987898,8481.0,1968.0,3.0,21.0,1991.0,9.0,30.0,0.6061976244472331,0.3051931188236398,0.03081969701316059,0.4610546866172351,0.21008446890535445,18.205334153265486,23.128789301632885,32.8612006414289,0.571937029431896,4178.0,1980.0,1.0,1.0,1991.0,9.0,30.0,0.6760894744850562,0.3065781473974611,0.03544534103559509,0.4617151911286753,0.23493883760352144,19.655654274489994,24.846273655714537,32.8612006414289
8049580.0,0.6059335197266231,7802.0,1985.0,10.0,1.0,2020.0,12.0,31.0,0.9265922116649006,0.33569541038965234,0.31285785698418117,0.18120876738020467,0.004814621526080528,101.33499439262086,123.9586210477176,157.4227354750482,0.1054072553045859,770.0,1985.0,10.0,1.0,1998.0,12.0,10.0,2.961126061485654,,,,,,,
3353160.0,1.0,7835.0,1959.0,12.0,1.0,1981.0,5.0,13.0,0.8367473669600964,0.4085782206236386,0.3071787827928755,0.3452055295363069,0.14276185919994241,32.21852869044783,44.02636643040253,54.4847370000767,0.06830937713894593,499.0,1980.0,1.0,1.0,1981.0,5.0,13.0,0.6097279396380274,,,,,,,
5471200.0,0.840227372103192,19216.0,1958.0,5.0,22.0,2020.0,12.0,31.0,0.7572417384892285,0.43249802834998186,0.23722797378767754,0.4090977685594945,0.18510666424981215,19.51777929316001,23.192110800853346,28.55191547721335,0.7125256673511293,5205.0,1985.0,10.0,1.0,1999.0,12.0,31.0,0.8264340920207006,0.37588029837735426,0.14413415093467935,0.40756080336038975,0.20028325991630058,20.52906319436001,28.55191547721335,40.45135604800002
1585104.0,1.0,7763.0,1999.0,10.0,1.0,2020.0,12.0,31.0,1.7025785952407158,0.372258118524094,0.3445478301812366,0.37493772702780204,0.36216444583103624,62.195254793660375,74.31121351969811,105.00497562566039,0.012594113620807666,92.0,1999.0,10.0,1.0,1999.0,12.0,31.0,1.7997466516307792,,,,,,,
1075000.0,0.7046296920277647,20912.0,1939.0,10.0,1.0,2020.0,12.0,31.0,2.635065914512697,0.5178652896151188,0.960853759143147,0.580842536105425,1.3786673328732675,37.79352968903712,50.456060175351226,63.55522964395203,0.0,0.0,,,,,,,,,,,,,,
1597500.0,1.0,26390.0,1948.0,10.0,1.0,2020.0,12.0,31.0,1.5252081493087315,0.6005344657605124,0.9002664358915191,0.6086006255307246,0.9350066553378962,21.45146943072805,26.504088263585484,30.670282739801262,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,1.5705316064270383,0.5605107755163934,0.7035906667288513,0.6085698303250999,0.9069933712670797,19.324050974788083,26.85865800624215,31.911276839099582
10102250.0,0.6512517385257302,7492.0,1964.0,4.0,1.0,1995.0,9.0,29.0,0.2185785447897725,0.95996340517009,0.12863635113807176,1.2038463508304003,0.18366799204738107,0.9792170149325884,1.0158918094993519,1.0507328643377774,0.2997946611909651,2190.0,1989.0,10.0,1.0,1995.0,9.0,29.0,0.13231319703481448,,,,,,,
8111700.0,0.8858532398798455,18579.0,1963.0,8.0,1.0,2020.0,12.0,31.0,0.5568636433063199,0.3015364671205764,0.06908215498325335,0.2523701934587872,0.024349176668266834,41.35735075818337,52.636628237687916,87.4770631188242,0.687337440109514,5021.0,1980.0,1.0,1.0,1993.0,9.0,29.0,0.5776615829003887,0.35974167975437094,0.18362043803094177,0.2555252423029222,0.02846841682795763,36.84563976638154,45.36776052867387,60.15614655735762
3085213.0,1.0,3804.0,2004.0,5.0,1.0,2014.0,9.0,29.0,0.9306897567354541,0.27593692236040396,0.028949565370898888,0.3957404569756699,0.19586487584633105,32.44599871043726,35.443441054837464,91.50087156590088,0.0,0.0,,,,,,,,,,,,,,
6440200.0,1.0,11780.0,1988.0,10.0,1.0,2020.0,12.0,31.0,0.07797367020317082,0.2951896470054961,0.010843265709725521,0.22869031092104147,0.002084504214779048,7.273511303176549,8.291049153880005,11.305976118927278,0.5624914442162902,4109.0,1988.0,10.0,1.0,1999.0,12.0,31.0,0.10092964205410598,,,,,,,
394839104570300.0,0.9654454227018839,10198.0,1992.0,1.0,31.0,2020.0,12.0,31.0,0.26325642190109966,0.37355508671058213,0.02885243554755185,0.46521621909281263,0.07102825196412918,4.544129182479805,5.327953043719276,6.096407809640325,0.39589322381930186,2892.0,1992.0,1.0,31.0,1999.0,12.0,31.0,0.30169325079026793,,,,,,,
2312598.0,1.0,5545.0,2005.0,10.0,27.0,2020.0,12.0,31.0,0.27979311129312984,0.6081785167090514,0.1416020985964105,0.768874625481343,0.25819284291744643,3.541084568309218,3.6686028491624585,3.6882210462168032,0.0,0.0,,,,,,,,,,,,,,
2044000.0,1.0,14715.0,1946.0,10.0,1.0,1987.0,1.0,13.0,0.9349759957543335,0.3117066839558762,0.08579243410083946,0.31377890730240465,0.08761487422047742,42.37464363893723,56.01245998250324,65.99728980547121,0.351813826146475,2570.0,1980.0,1.0,1.0,1987.0,1.0,13.0,0.8299760680247849,,,,,,,
1044550.0,1.0,7824.0,1999.0,8.0,1.0,2020.0,12.0,31.0,1.9103879342414383,0.7998130724858367,2.1199079915329775,0.659680621497013,1.3639299580800295,23.253675954523683,25.554565996339708,26.778443678156744,0.020944558521560575,153.0,1999.0,8.0,1.0,1999.0,12.0,31.0,1.8672853776292675,,,,,,,
3091500.0,1.0,33391.0,1929.0,8.0,1.0,2020.0,12.0,31.0,0.9905651369109862,0.7480028089444606,0.758963520144074,0.7948461583127039,0.863704096520252,9.596430927964354,11.046251427872638,12.80674774918984,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,1.0192676165136962,0.8835017629004093,0.8647443774914285,1.1264436865805865,1.3187538100051055,7.732375999510847,8.043051820919764,8.146610428056071
8095400.0,0.641582656793648,14383.0,1959.0,8.0,17.0,2020.0,12.0,31.0,0.37746077517960586,0.2518802317143819,0.013143415876393645,0.26207720697508935,0.016911420178809228,28.677369072396427,35.396752620740365,43.076048104562005,0.2874743326488706,2100.0,1980.0,1.0,1.0,1985.0,9.0,30.0,0.17761124839390516,,,,,,,
3326500.0,0.9948482630482518,35339.0,1923.0,10.0,1.0,2020.0,12.0,31.0,0.9414264139916528,0.6066083809238548,0.8761667680167567,0.4983384230178175,0.4769182686151431,20.737205844624516,24.33165485769276,25.57588720837023,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,0.9194122905270682,0.49892300675190787,0.46103777487986775,0.47488133136682237,0.3893259677025542,21.70494211737366,25.57588720837023,27.511359753868522
3473000.0,1.0,32600.0,1931.0,10.0,1.0,2020.0,12.0,31.0,1.5127613110979399,0.5157151239367694,0.45299019919270916,0.5662589744652451,0.6068890590113203,19.047310102283177,22.507623394187323,25.406804800917822,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,1.475307861169052,0.4660987228793922,0.3121183580776889,0.5466794215373082,0.5333828431388402,18.70439617245484,24.035149081604466,29.303554003512584
2144000.0,1.0,24837.0,1953.0,1.0,1.0,2020.0,12.0,31.0,0.9479570687765805,0.3541853937629019,0.12457834249322518,0.330519782352755,0.08794531325332208,27.38266717157245,39.16080130432304,47.232111496817105,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,0.9636052562826296,0.4396510738057154,0.3048419053431544,0.34476953801957555,0.10462721081463901,23.556268265501185,27.50224213738717,39.16080130432304
1068910.0,1.0,4651.0,2008.0,4.0,8.0,2020.0,12.0,31.0,1.904385961621015,0.5255869597759247,0.3966108882799911,0.9280281007005067,1.6917254331589218,13.362316593646952,22.722192023518218,24.389875841758084,0.0,0.0,,,,,,,,,,,,,,
3191500.0,0.6490213199446991,17839.0,1945.0,10.0,1.0,2020.0,12.0,31.0,1.5952200249021924,0.44665503049214095,0.4123341529701327,0.5036710586095664,0.6294895389964621,28.967103116369675,36.4424845657554,51.860458805113446,0.23709787816563999,1732.0,1980.0,1.0,1.0,1998.0,9.0,29.0,1.6278889362615647,,,,,,,
4292770.0,1.0,2144.0,2005.0,11.0,17.0,2011.0,9.0,30.0,2.2570631235986496,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
2275503.0,0.9285611614201523,6460.0,1992.0,9.0,12.0,2011.0,9.0,29.0,0.02693041728170275,0.5184079047393421,0.03993610690448293,0.4912016899004838,0.03411990760460917,1.574927571563613,1.73163678266447,2.7032338914897838,0.3167693360711841,2314.0,1992.0,9.0,12.0,1999.0,12.0,31.0,0.059763163814273476,,,,,,,
2385800.0,1.0,22129.0,1960.0,6.0,1.0,2020.0,12.0,31.0,1.774238131119509,0.43432592762274214,0.5585566905507592,0.40630898973301266,0.4224498307072418,45.485263782325525,53.607632314883645,68.67093395708235,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,1.8871019087029186,0.401842894455566,0.4244454312078716,0.4329237246348785,0.5767665885527304,48.586531767484075,54.936747165665885,66.60342196697665
5294000.0,0.9440868742946039,30950.0,1931.0,4.0,1.0,2020.0,12.0,31.0,0.17431813797800538,0.4653985804565846,0.05253229017373229,0.5196409775777231,0.07669698341827692,3.3231564393476423,3.782276736889093,5.137774758201947,0.9872689938398357,7212.0,1980.0,1.0,1.0,1999.0,9.0,29.0,0.20471611489495023,0.3848432883104839,0.02861675930687121,0.4894375931347635,0.07613087151154395,4.503751490168516,5.684346540989389,7.214747532794225
5593520.0,1.0,8766.0,1974.0,10.0,1.0,1998.0,9.0,30.0,0.8833397853276468,0.3764257951022319,0.2046651380653182,0.48808282159508254,0.5866536973515858,33.912694266647115,44.330319302806686,57.62941509364869,0.9374401095140314,6848.0,1980.0,1.0,1.0,1998.0,9.0,30.0,0.9380876450472547,0.3396989070973078,0.1290131805980611,0.4803821300546756,0.5757140316378074,36.42474569380616,44.699738630330074,57.62941509364869
1108000.0,0.8102010201020102,27004.0,1929.0,10.0,1.0,2020.0,12.0,31.0,1.7940278178237585,0.8753253967571525,1.4289209282183908,0.8925635983248369,1.484836422144233,12.636543070013387,14.04461501210059,17.33011621030407,0.3184120465434634,2326.0,1985.0,4.0,19.0,1999.0,12.0,31.0,1.932562519918316,,,,,,,
1659000.0,0.24340109566713453,5376.0,1951.0,5.0,1.0,2011.0,10.0,19.0,0.7791026947255429,0.3750811391809518,0.15241347076505773,0.35622474393250786,0.11873559718011133,25.267467754964887,30.973024989956958,41.406043933942456,0.0,0.0,,,,,,,,,,,,,,
5551675.0,1.0,8248.0,1998.0,6.0,3.0,2020.0,12.0,31.0,0.8589980078627899,0.5966852540130156,0.5453891758303507,0.48086871271601983,0.2688054880640874,12.592399868929375,14.251477585520862,22.06573363066676,0.07898699520876112,577.0,1998.0,6.0,3.0,1999.0,12.0,31.0,0.9069346900071692,,,,,,,
11056500.0,1.0,13513.0,1948.0,10.0,1.0,1985.0,9.0,29.0,0.19421265778112615,0.2000214699390133,0.0007383514666397829,0.32064442096190665,0.021424197481984167,7.855015664219178,13.673545785863013,17.164663858849316,0.287337440109514,2099.0,1980.0,1.0,1.0,1985.0,9.0,29.0,0.40234761564599036,,,,,,,
7232900.0,1.0,10957.0,1980.0,10.0,1.0,2010.0,9.0,30.0,0.0005910395313919337,,,,,,,,0.9624914442162902,7031.0,1980.0,10.0,1.0,1999.0,12.0,31.0,0.0008335715816756734,,,,,,,
4245000.0,1.0,17105.0,1939.0,12.0,1.0,1986.0,9.0,29.0,1.558071275960626,0.4570648197523413,0.36226888900129667,0.507795453023805,0.5208128521274269,25.45508783011471,30.193480802820044,33.168750808937354,0.33730321697467486,2464.0,1980.0,1.0,1.0,1986.0,9.0,29.0,1.3803020302549975,,,,,,,
2372250.0,1.0,16894.0,1974.0,10.0,1.0,2020.0,12.0,31.0,1.2153075750731583,0.3691952672145179,0.1350485559038287,0.4800814868671723,0.39330488456601376,23.713337660529575,29.267813148581546,38.45406107112904,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,1.2207338341278786,0.2949745780232481,0.04101925320688817,0.45493626057938275,0.3242569834939259,26.917842749790328,42.726734523476715,64.09010178521507
11463980.0,0.6151819529063066,7472.0,1987.0,10.0,1.0,2020.0,12.0,31.0,0.21535641768396693,1.2640471975252712,0.12413714320462463,2.6476286981823436,0.2598315061995243,0.4773107439006584,0.6384031199671307,0.694487132375458,0.34483230663928816,2519.0,1987.0,10.0,1.0,1999.0,12.0,31.0,0.229094945756003,,,,,,,
5427085.0,1.0,8128.0,1998.0,10.0,1.0,2020.0,12.0,31.0,0.8523715349312772,0.7818073337704158,0.4722639111442917,1.0303353137455005,0.8184143785912875,5.847895163813726,6.307372640970518,6.307372640970518,0.06255989048596851,457.0,1998.0,10.0,1.0,1999.0,12.0,31.0,0.6241901442067115,,,,,,,
14096850.0,1.0,13607.0,1983.0,10.0,1.0,2020.0,12.0,31.0,0.5159331155834663,0.33493108370830416,0.027073984792301182,0.47657218949548397,0.12526620288482354,8.032950688501417,12.996399894404734,17.437380762844544,0.8125941136208077,5936.0,1983.0,10.0,1.0,1999.0,12.0,31.0,0.5733898566897503,0.27969249861019896,0.012594727677448106,0.41596909361479695,0.09470474714249577,12.996399894404734,20.115030992345016,22.20490434219904
11152000.0,1.0,43557.0,1901.0,10.0,1.0,2020.0,12.0,31.0,0.6496475715960155,0.38802972137919234,0.18839720892777764,0.3628579745402396,0.13763977818935783,26.45716598771734,34.44128116744269,39.92057589862675,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,0.7893207802764988,0.38191318045825134,0.20433207827079009,0.38625131093410503,0.21927743283381038,33.384560040714334,37.14179071352627,39.92057589862675
5127500.0,0.995406564657926,32722.0,1931.0,1.0,1.0,2020.0,12.0,31.0,0.8415501010317523,0.8552733988987465,0.6488791723087841,1.024093163153982,0.9149686856759934,5.808986847838446,6.925859721912647,8.610528302918427,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,0.8782004306155964,1.7631150454884918,1.5497213922115116,1.135425712976764,0.9242922238276001,4.717072026816181,4.916736451231682,4.960413044072572
8401900.0,1.0,20912.0,1963.0,10.0,1.0,2020.0,12.0,31.0,0.018373206445280593,,,,,,,,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,0.010901464463325532,,,,,,,
2336360.0,1.0,6432.0,2003.0,5.0,24.0,2020.0,12.0,31.0,1.4736867834327547,0.43929406093454554,0.5121880043814713,0.4240370523816636,0.4479164503334075,37.74531064748681,41.340102137723655,51.4055183103868,0.0,0.0,,,,,,,,,,,,,,
11156500.0,1.0,29678.0,1939.0,10.0,1.0,2020.0,12.0,31.0,0.09446214931811164,0.2944955479762454,0.007134175538895343,0.29276814556486047,0.006895968339317454,4.822619334003288,6.493448079642222,8.354143728194671,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,0.13289256278145936,0.2684068926620483,0.005260568511037506,0.33218522633321285,0.01787874763710061,6.60736822139033,10.252812757329824,17.961409015618543
9244490.0,1.0,6135.0,2004.0,3.0,16.0,2020.0,12.0,31.0,0.7132981681134557,1.5288596806840962,1.8932080158499796,1.1572702526728518,1.3238043404915012,6.546704500250989,7.387565628723594,7.567750156253437,0.0,0.0,,,,,,,,,,,,,,
7061300.0,0.6992707933548988,12754.0,1960.0,1.0,1.0,2009.0,12.0,7.0,1.2400343506147056,0.4206949219491004,0.4556963542853224,0.36887865408208836,0.27556903697219576,40.98943098992967,58.91601260223308,69.69210379614579,0.5520876112251882,4033.0,1980.0,1.0,1.0,1991.0,1.0,15.0,1.5078686536924575,0.40834862792508564,0.4982468728743819,0.38897369069921517,0.4319974141866295,46.62925441851951,63.04516904102206,132.93869510247464
40871488.0,0.9454649827784156,8235.0,1996.0,11.0,18.0,2020.0,9.0,22.0,1.1842689696397188,0.44344196756515347,0.42210407499782815,0.44641351099121634,0.43359567161115786,32.731635126037894,42.288934271366784,50.070098177298284,0.1325119780971937,968.0,1996.0,11.0,18.0,1999.0,12.0,31.0,1.1480309794871273,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8477110.0,0.97156004345881,15202.0,1978.0,3.0,1.0,2020.0,12.0,31.0,0.08899338042377251,0.24594672387002703,0.0013902268527081734,0.35973384264544234,0.012772312303841965,3.326027650770997,6.299294793126888,7.357576318372205,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,0.10350784587659254,0.2511949984191204,0.0017768246210947646,0.369853400902003,0.016002137335069985,3.326027650770997,6.400083509816918,8.163886051892446
2237734.0,1.0,10584.0,1992.0,1.0,10.0,2020.0,12.0,31.0,0.355583531430564,0.45410567976312954,0.09445093461324203,0.5721214814789128,0.2062783531216735,6.10880286029663,7.174768460079934,8.507225459809064,0.39876796714579055,2913.0,1992.0,1.0,10.0,1999.0,12.0,31.0,0.40077086333081874,,,,,,,
12041500.0,0.745458496305954,17153.0,1917.0,10.0,1.0,1980.0,9.0,29.0,7.018700342777613,0.5143949751823305,2.1459529840629123,0.5357790037540061,2.4710125978021154,92.39308193816679,120.12223289652304,125.73542134963158,0.03737166324435318,273.0,1980.0,1.0,1.0,1980.0,9.0,29.0,5.81682588329019,,,,,,,
2152100.0,1.0,22587.0,1959.0,3.0,1.0,2020.0,12.0,31.0,1.3910763513592346,0.3525481017206457,0.11881025007944947,0.3943618216836594,0.19504544387805134,26.045199492596616,38.98887439194766,44.04006459657246,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,1.3644843023546074,0.33300338514973354,0.07794225900919954,0.41886443494983566,0.22032487105049994,24.78240194144042,34.88478235069002,44.04006459657246
7252000.0,0.9588264545002486,28923.0,1938.0,6.0,1.0,2020.0,12.0,31.0,1.456213324700685,0.37928257286551736,0.26726631001601986,0.4029137378325346,0.34406278947232005,42.670377805913915,55.04226249520257,67.41414718449121,0.8305270362765229,6067.0,1980.0,1.0,1.0,1999.0,12.0,31.0,1.5345524103681274,0.30507951089502655,0.08287424049372544,0.4160981653604624,0.3728711932476173,35.095754526757595,93.1678663336227,101.75243938333318
3428000.0,0.9999279902066681,13886.0,1931.0,10.0,1.0,1969.0,10.0,7.0,1.5172105053494402,0.4299231123792205,0.599021086519061,0.3596737199945323,0.27633228949541644,52.653277954980354,61.958064802564536,76.06294010326754,0.0,0.0,,,,,,,,,,,,,,
4268800.0,0.6359398363972205,14460.0,1958.0,10.0,1.0,2020.0,12.0,31.0,1.918296055020462,0.7059239521229256,1.167851613410392,0.731599879377284,1.2641935183290232,17.526520843074945,20.282263113998678,21.7703639402975,0.42929500342231347,3136.0,1991.0,6.0,1.0,1999.0,12.0,31.0,1.937023193155406,,,,,,,
9430600.0,1.0,19644.0,1967.0,2.0,21.0,2020.0,12.0,2.0,0.3843527653191366,0.22019089013133228,0.0030494478558339123,0.3488938726641602,0.05669560799234053,19.390564206646413,30.69102546614896,51.36573299773885,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,0.4197876658725412,0.28215099588134424,0.01567373802843464,0.40351811422493067,0.09746242627196261,12.327775919457322,21.44519352655597,30.69102546614896
6130500.0,0.9827076426843473,32904.0,1929.0,5.0,1.0,2020.0,12.0,31.0,0.035135164457843246,0.3658386637044041,0.0068054818158188235,0.3811046288061823,0.008218190161667248,1.352880430829333,1.6911005385366664,2.029320646244,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,0.02871597304023962,0.4903259537747625,0.014856907255117116,0.4314380334409025,0.00943749628747337,0.6945591497561309,0.966343164878095,1.0823043446634666
2207185.0,1.0,7246.0,2001.0,3.0,1.0,2020.0,12.0,31.0,1.3666147680509053,0.3553761189022655,0.12505756519261854,0.4605226400719563,0.3775134666729546,26.620015212930184,41.65798871918197,48.85006300478065,0.0,0.0,,,,,,,,,,,,,,
13190500.0,1.0,28393.0,1943.0,4.0,8.0,2020.0,12.0,31.0,0.9317021548555139,1.052093063992203,1.0922235152006823,0.977454610350878,0.9720875787816409,6.713903854744378,7.5060479066710535,8.056684625693254,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,0.9510100550526435,0.9133590559647635,0.7969436921145149,0.9891628752030486,0.9170572065113595,6.878128841119421,7.3128420403474745,7.554349373251949
7356500.0,1.0,7761.0,1949.0,7.0,1.0,1970.0,9.0,29.0,1.4080807729270282,0.3887421401751845,0.42062524336289453,0.3270259929928541,0.19041961238797986,55.6032856542725,76.97725061329646,97.26702894396415,0.0,0.0,,,,,,,,,,,,,,
6661500.0,0.8840065623198687,19937.0,1911.0,1.0,1.0,1972.0,9.0,29.0,0.12612377465490787,0.6240034085902321,0.16677129382181233,0.4463366773313992,0.056206845766593266,3.5372327784695297,3.736915274028293,4.507119185469239,0.0,0.0,,,,,,,,,,,,,,
8330000.0,1.0,20181.0,1965.0,10.0,1.0,2020.0,12.0,31.0,0.06351040993764354,1.816149197550143,0.14531606391600607,1.2681139920221458,0.09806660815905667,0.42457859198341574,0.4458347730968345,0.4556453182261047,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,0.08466394947200435,2.0172891347240904,0.1710153250159146,1.5596914471488115,0.13545045322855379,0.4474698639517129,0.46109562107569924,0.4649108330704154
8183500.0,1.0,34944.0,1925.0,5.0,1.0,2020.0,12.0,31.0,0.22123684548155204,0.31308978061038467,0.014570789805960414,0.35835186535392893,0.028633728122026778,6.85019303771949,8.506775667756228,10.297675808336487,1.0,7305.0,1980.0,1.0,1.0,1999.0,12.0,31.0,0.28862758341957057,0.3782414919511739,0.05270256208967799,0.338187134106834,0.03003039084515566,8.059050632611163,8.506775667756228,14.864471166816147
