GRDC_NO,full_completeness,full_discharge,full_reported_runoff,full_hydrosheds_runoff,full_reported_c1,full_reported_s1,full_reported_c5,full_reported_s5,full_hydrosheds_c1,full_hydrosheds_s1,full_hydrosheds_c5,full_hydrosheds_s5,full_reported_2_5flood,full_reported_5flood,full_reported_10flood,full_hydrosheds_2_5flood,full_hydrosheds_5flood,full_hydrosheds_10flood,sliced_completeness,sliced_discharge,sliced_reported_runoff,sliced_hydrosheds_runoff,sliced_reported_c1,sliced_reported_s1,sliced_reported_c5,sliced_reported_s5,sliced_hydrosheds_c1,sliced_hydrosheds_s1,sliced_hydrosheds_c5,sliced_hydrosheds_s5,sliced_reported_2_5flood,sliced_reported_5flood,sliced_reported_10flood,sliced_hydrosheds_2_5flood,sliced_hydrosheds_5flood,sliced_hydrosheds_10flood
3205650,1.0,9.159780985564957,1.395776150181327,1.3891610973368655,0.5306956730130844,0.46345163141357915,0.6396314051460295,0.7981550215344834,0.5306956730130843,0.46125517818412964,0.6396314051460296,0.794372296313941,19.047619047619047,20.419047619047618,23.771428571428572,18.95734597156398,20.322274881516588,23.658767772511847,0.45010266940451743,9.729318734793187,1.4825628548256287,1.4755364905847488,0.5368764422934774,0.5056064251258077,0.6424703717288246,0.8496813231984066,0.5368764422934773,0.5032101861441678,0.6424703717288247,0.8456543974960451,19.047619047619047,20.419047619047618,23.771428571428572,18.95734597156398,20.322274881516588,23.658767772511847
3206080,1.0,6.253608760577402,4.257776177414401,4.257776177414401,0.8477968289304384,2.3528870756720175,1.2095705474384595,4.323867299142479,0.8477968289304384,2.3528870756720175,1.2095705474384595,4.323867299142479,22.46808510638298,25.19148936170213,32.0,22.46808510638298,25.19148936170213,32.0,0.45010266940451743,6.538625304136253,4.451829994305534,4.451829994305534,0.8244858578792505,2.2963226136655472,1.2031421676245322,4.4315956611823815,0.8244858578792505,2.2963226136655472,1.2031421676245322,4.4315956611823815,22.46808510638298,25.19148936170213,32.0,22.46808510638298,25.19148936170213,32.0
3206100,1.0,47.292185166749626,8.548210875328802,8.757061291056939,0.8368189859385825,5.4038342022320105,0.9310053997874137,6.667286247984711,0.8368189859385827,5.535861013002363,0.9310053997874136,6.830181797121048,54.58744769874477,58.02175732217573,70.49372384937239,55.921131590227176,59.43934847835405,72.21603086155166,0.45010266940451743,47.93187347931873,8.663836545215771,8.875511934447362,0.8388508109907973,5.531305357624396,0.9242087636111304,6.728584549183343,0.8388508109907962,5.666446551531197,0.9242087636111299,6.892977742198098,54.04518828451883,58.02175732217573,70.49372384937239,55.36562366052293,59.43934847835405,72.21603086155166
3206150,0.8922349427575909,60.17433751743375,6.4185960018596,6.436076704018664,0.6227919780763933,2.377298797285623,0.7900878780274736,4.27394386609607,0.6227919780763926,2.3837732431311616,0.7900878780274736,4.2855837231218255,53.86666666666666,55.89333333333334,70.61333333333333,54.01336964595197,56.04555583065115,70.80564496162417,0.4243668720054757,60.5841935483871,6.462313978494623,6.479913744219665,0.6226952070994266,2.3901937864773117,0.7816467233128936,4.190914901744116,0.6226952070994264,2.396703351134718,0.7816467233128938,4.202328633836017,53.86666666666666,53.86666666666666,70.61333333333333,54.01336964595197,54.01336964595197,70.80564496162417
3268100,0.9999228752120932,92.84663254917086,1.8026851802805308,1.6410173169643154,0.49380143803263277,0.645655640668499,0.5462913825253509,0.9015618516447277,0.4938014380326329,0.5877521481414827,0.5462913825253507,0.8207082562431545,31.577044853932588,37.795495550561796,43.452404494382016,28.745161934375258,34.40593142950659,39.55551918828247,1.0,100.1171144421629,1.9438468961354776,1.7695194108098509,0.5058820403599763,0.7284171691533847,0.5565740305782992,0.990561835190187,0.5058820403599764,0.6630914824344482,0.5565740305782998,0.9017265703699231,29.845860674157308,36.680197752808986,42.8737186516854,27.16923328696506,33.39065542917928,39.02873087308731
3274100,1.0,3.6215007005867412,0.31289766053069445,0.35657853051930993,0.3384543027939909,0.02085070651335455,0.45024487628417537,0.07354827826501786,0.33845430279399,0.02376148890410751,0.4502448762841753,0.08381570172651605,5.2297056,8.7912,12.899001600000002,5.959778461538462,10.018461538461539,14.699716923076924,1.0,3.9344681724846,0.3399380501026694,0.3873937892907914,0.29081600232511773,0.010404547954470707,0.4136625263658658,0.06022504262223454,0.2908160023251179,0.011857034705949567,0.4136625263658653,0.0686325272048253,8.8409664,10.6429248,15.3180288,10.075175384615383,12.128689230769231,17.45644307692308
3274110,0.7550712489522213,5.5744653641207815,0.535148674955595,0.6115984856635373,0.35385675282426376,0.06917428577608217,0.41654150942914514,0.1442419429755819,0.3538567528242638,0.07905632660123685,0.4165415094291452,0.16484793482923654,15.552,22.550400000000003,24.115199999999998,17.773714285714288,25.771885714285716,27.56022857142857,0.0,,,,,,,,,,,,,,,,,
3274120,0.9744365517846181,4.865952751653692,0.6780940608756113,0.7374466194402368,0.3904321140598929,0.08745612606798649,0.4899534478518065,0.21177446314439607,0.3904321140598927,0.09511102992834845,0.489953447851806,0.23031076504038833,12.528975483870967,16.75741935483871,17.831427096774192,13.625617961761094,18.22417119803543,19.392185230661287,1.0,5.261932238193019,0.73327571835464,0.7974582448340234,0.5006728434518372,0.22219637022378833,0.5528078170626736,0.30272920663785274,0.5006728434518366,0.24164488605288287,0.5528078170626739,0.3292266411427272,10.132350967741937,12.528975483870967,13.496516129032257,11.01922048763375,13.625617961761094,14.677845991931239
3274130,0.8448631065329357,6.326687971251644,0.9110430678602367,1.311482343368863,0.3641465996337372,0.09084364993988964,0.47586170453519683,0.2747314232109392,0.36414659963373747,0.13077300855070506,0.47586170453519716,0.39548669368177486,18.144,21.993840000000002,27.73728,26.119001919385795,31.660998080614206,39.92890595009597,0.9932922655715264,7.657318495038588,1.1026538632855567,1.5873136227719147,0.4060126607680195,0.15180353829788087,0.5044742099021343,0.3458208951225762,0.40601266076801956,0.218527166455682,0.5044742099021344,0.49782278568509053,17.34768,25.964784,28.920672,24.972667946257197,37.37732821497121,41.632445297504795
3274140,1.0,11.37105212845407,0.2641018558866752,0.2341529395820658,0.5372080568623875,0.1340947586077571,0.5758072305956219,0.16451589554834564,0.5372080568623874,0.1188885318701692,0.5758072305956222,0.14585993885310217,4.900087741935484,5.6578064516129025,6.057290322580646,4.3444221364221365,5.016216216216216,5.370398970398971,0.0,,,,,,,,,,,,,,,,,
3275130,0.9417895271987798,22.99805033738192,0.41482913343419575,0.40821586596059606,0.6097750781501338,0.26210862034922827,0.5274334038575825,0.17036156551944837,0.6097750781501339,0.2579300459102645,0.5274334038575826,0.16764563621459405,5.889269311064718,6.874662212943632,8.384768267223382,5.795381707617717,6.765065329936725,8.251097049880846,0.9207392197125257,26.904202497769845,0.48528665883242483,0.4775501470554925,0.7662221630155142,0.5797316832958059,0.4719110734284706,0.1438054785776028,0.7662221630155139,0.5704895149533472,0.47191107342847066,0.14151291034323232,7.7076375782881,8.384768267223382,8.568751565762003,7.584761278658887,8.251097049880846,8.4321472594297
3275150,0.9657760574018127,18.50902971797253,0.43104586728647615,0.4582309429017527,0.917702018138408,0.4490696077143957,0.8287360201933486,0.37556321474812704,0.9177020181384077,0.47739139935826425,0.8287360201933491,0.3992491265410335,3.6732808625336926,4.0142231805929915,4.2589843665768194,3.9049462735321927,4.267391042723287,4.527588756124818,0.9429158110882957,20.385720383275263,0.47475100838678774,0.504692467152349,0.763085273435397,0.35205038192329446,0.8392321387443374,0.43999861378362454,0.7630852734353967,0.3742533932019315,0.8392321387443369,0.46774831861579014,4.0142231805929915,4.386837735849057,5.897323989218329,4.267391042723287,4.663505544571478,6.26925470643858
3275200,0.9444970560382098,23.087797855181133,1.1082142970486946,1.1294862888214992,0.9369130968885272,0.9245534831732877,1.08642037537558,1.1882923543763781,0.9369130968885273,0.9423001357295283,1.0864203753755797,1.2111014313331523,7.4159999999999995,7.728000000000001,8.088,7.558348904365552,7.8763376932223546,8.243247834210974,0.9749486652977413,27.353599269868013,1.3129727649536644,1.3381750619537944,0.982109504910604,1.2269105049124536,0.9577904386522044,1.1763732354006469,0.9821095049106032,1.2504608509384614,0.9577904386522054,1.1989535268224694,8.088,8.328,9.264,8.243247834210974,8.487854594870052,9.441820961440461
3275250,0.9996866747236024,28.075832945285214,1.0192235153246396,0.9870410019826834,1.066981727255155,1.028415766968954,0.9999280620632431,0.9156735583455797,1.0669817272551545,0.9959430034936972,0.9999280620632428,0.8867606888275067,6.191757983193277,6.5592484033613445,6.9519327731092435,5.99625,6.35213671875,6.732421875,1.0,30.04590568104038,1.0907421222024745,1.056301371599076,0.9462631768133984,0.8366206236448864,1.029582674151967,0.9649382621689223,0.946263176813398,0.8102038917133906,1.0295826741519665,0.9344698339689272,6.254198319327731,6.407394957983193,6.843025210084033,6.05671875,6.205078124999999,6.626953124999999
3275280,0.991877922717204,33.291999503722074,1.0448342742904424,1.0307194457023643,1.1105710832991222,1.0664800589252872,1.0484406667244528,0.9666413319058401,1.110571083299122,1.0520728140686253,1.0484406667244526,0.9535828239283254,6.135561205957137,6.590628405375954,6.731856156919724,6.0526749561042035,6.501594582004516,6.640914465904612,1.0,36.17339520876112,1.1352638380083402,1.1199273823904257,1.1967493794898443,1.3227598082181244,0.9624259687666759,0.9180837014755134,1.1967493794898454,1.30489044040008,0.9624259687666751,0.9056811660737771,6.590628405375954,6.731856156919724,7.12415546676353,6.501594582004516,6.640914465904612,7.02791414340488
3275500,0.8524058206155251,36.129730371163454,1.0764167945063872,0.9679106706981249,0.994493325026029,0.7534563798139611,1.29007974625907,1.1198187534857196,0.9944933250260292,0.6775056591921145,1.2900797462590698,1.0069375787134003,4.702334896551724,5.533473103448276,6.209776551724137,4.228325075191467,4.975681994356764,5.583811974822487,0.9000684462696783,37.645457490494294,1.1215750093719679,1.0085167986042936,0.8833002875485101,0.6270137224734235,1.1878185754359585,1.0305559132224795,0.8833002875485103,0.5638088106331361,1.187818575435959,0.9266727073099097,5.533473103448276,6.209776551724137,7.112507586206896,4.975681994356764,5.583811974822487,6.39554494434281
3275880,0.8423608976329542,63.715292022480114,6.968355988281369,5.440262111614075,1.274625643206243,6.601343803738835,1.3349820000278265,7.026337664901733,1.2746256432062417,5.15373219187042,1.3349820000278259,5.485528960640735,30.18269164556962,31.40760303797468,33.72782582278481,23.563915801956718,24.520215831603913,26.331635932404392,0.8198494182067078,62.98339071631324,6.888310073277803,5.377769500829592,1.0843538882570622,5.386409241825,1.2437574824221787,6.559461111450607,1.0843538882570631,4.205221169129121,1.2437574824221778,5.121033973758263,30.712684556962024,33.75768303797469,34.16135696202532,23.977686332641568,26.354945745627038,26.67009783575452
3275950,0.36107970604861506,200.10766810176128,4.433154493331326,4.3356577786674455,1.5630534586434053,3.3237266841653446,2.606076667128359,5.158296428859073,1.5630534586434055,3.2506292018569263,2.6060766671283604,5.044851937846475,10.235076923076923,10.240393846153847,15.241846153846154,10.009980690623669,10.015180680592824,14.906637911578104,0.0999315537303217,228.48219178082192,5.061759325605901,4.950437939128573,,,,,,,,,,,,,,
3276100,0.9953990646032168,19.92835992054397,1.4348419142791657,1.3411826586189428,0.5402848697487065,0.36592402169443916,0.6481403349840215,0.6113161589448639,0.5402848697487064,0.34203834400477284,0.6481403349840216,0.5714125180977073,12.7872,15.357600000000001,19.3644,11.952515968219348,14.355133198317496,18.100389468764604,0.9876796714579056,18.011094525294524,1.2967988058212057,1.212150309226863,0.8748435498115947,1.1019644500226948,0.6970867926068348,0.6594986719678505,0.8748435498115945,1.0300337591737296,0.6970867926068347,0.6164499192720212,9.60624,10.756079999999999,12.250079999999999,8.979193020719737,10.053977255024146,11.450456457392116
3276150,0.9850030273392018,13.736842687597521,0.42387971721729495,0.7243596022022739,0.5650170677305433,0.146273524602307,0.6889800275316913,0.2512674601842809,0.5650170677305427,0.2499639114351289,0.6889800275316909,0.4293859557619691,4.2826011428571436,4.894868571428571,7.049005714285713,7.318451754653647,8.364743362831858,12.045905401281658,0.9559206023271731,12.302510239152227,0.37962031595098295,0.6487255933248413,0.7620635326787174,0.27294035863600213,0.776321569425378,0.28230098807173565,0.7620635326787173,0.46642234005542044,0.7763215694253778,0.48241853317110706,3.394285714285714,3.6578057142857148,3.9975428571428577,5.800427220018309,6.250751296917913,6.8313213304852
3276300,0.8437269132154187,33.514114911151175,2.227399637171893,2.8200423922121747,0.8526985524940095,1.0238205907794118,1.2345452676102437,1.9252616377404386,0.8526985524940095,1.296227861329602,1.2345452676102433,2.4375147341863763,10.168615384615386,11.455975384615385,11.896615384615385,12.874172185430465,14.50405921308921,15.061940007791195,0.6952772073921971,33.76198858042922,2.2438737025762188,2.840899701352829,1.7779029804283515,2.5863209946470724,1.818423589120107,2.6202471038628565,1.7779029804283535,3.2744617189727294,1.818423589120108,3.3174145257320946,7.391187692307692,7.552024615384616,7.890978461538462,9.357756135566808,9.561386832878847,9.99052590572653
3290500,1.0,293.6575180911403,5.4563461425966695,5.586948574873828,0.8807297208642648,2.809716231996983,0.9579307834088007,3.2545190910425754,0.8807297208642643,2.8769692552321846,0.9579307834088014,3.3324188609754852,23.876129032258063,29.171612903225807,33.51948387096774,24.44762512936824,29.86986105300244,34.32180212714421,0.0,,,,,,,,,,,,,,,,,
3292100,0.9829747187406425,44.17501914791766,5.088962205840115,4.449949462959177,1.397129795236999,5.551294790292852,1.166422754705144,4.402171813525098,1.3971297952369994,4.854227693505468,1.1664227547051438,3.8493982279862697,21.216383999999998,22.9814784,25.4256768,18.55227701993704,20.095731374606505,22.23301573976915,0.9538672142368241,42.922254592422505,4.944643729047072,4.323752823580861,2.1611452713763835,8.573211962646718,1.2053012805414005,4.632310316022319,2.1611452713763777,7.496687620362625,1.2053012805414003,4.050638611422104,20.578176,21.028608,21.30624,17.99420776495278,18.38807974816369,18.630849947534102
3309300,0.9952844539093398,70.2562127464466,2.467535276948368,2.260590191156333,2.0432866275163257,4.494428758933046,1.8528200098435497,4.171977640969927,2.0432866275163297,4.117493947182824,1.85282000984355,3.822085876949955,11.439219512195121,11.83609756097561,11.906341463414634,10.479845076716817,10.843438105169076,10.907790853567704,0.7957563312799453,70.7212110786169,2.483866925688008,2.275552151494302,1.9212285049477773,4.265384777177559,1.8704699781923306,4.19932551489557,1.921228504947779,3.9076592253302516,1.870469978192332,3.8471401633558404,11.730731707317073,11.906341463414634,11.906341463414634,10.74690898257113,10.907790853567704,10.907790853567704
3309700,0.5092170104033583,3.494347670250896,1.089933713753348,1.02551507713885,0.6710350070836526,0.24323558083492394,1.2340653406595445,0.7953278159485467,0.6710350070836519,0.22885956484807693,1.234065340659544,0.7483213485657186,4.2576173285198555,4.990613718411552,5.926353790613719,4.005978260869565,4.695652173913044,5.576086956521738,0.28199863107460643,3.760305825242719,1.172889614804949,1.1035680139299282,1.1224968178946633,0.6539668065108527,1.6229959887411085,1.0423596037342893,1.1224968178946646,0.6153152357456063,1.622995988741109,0.9807527521548852,3.552693140794224,4.2576173285198555,4.2576173285198555,3.342717391304348,4.005978260869565,4.005978260869565
3458100,0.9749361800881875,61.16576529397763,1.0785587414587672,1.0785587414587672,0.7686706033189761,2.1228457930212685,0.45694833994479467,0.47956001730125275,0.7686706033189761,2.1228457930212685,0.45694833994479467,0.47956001730125275,23.958463610759622,27.529221600881666,35.995003877709294,23.958463610759622,27.529221600881666,35.995003877709294,0.5750855578370979,61.16576529397763,1.0785587414587672,1.0785587414587672,0.7686706033189761,2.1228457930212685,0.45694833994479467,0.47956001730125275,0.7686706033189761,2.1228457930212685,0.45694833994479467,0.47956001730125275,23.958463610759622,27.529221600881666,35.995003877709294,23.958463610759622,27.529221600881666,35.995003877709294
3458200,0.9931553730321697,11.03009418791638,1.1839981834215123,1.1839981834215123,0.49761513184175055,0.7604273697922125,0.43384031795116823,0.4646553095030906,0.49761513184175055,0.7604273697922125,0.43384031795116823,0.4646553095030906,34.95609392471114,42.36272828922848,50.42415206857994,34.95609392471114,42.36272828922848,50.42415206857994,0.5958932238193019,11.03009418791638,1.1839981834215123,1.1839981834215123,0.49761513184175055,0.7604273697922125,0.43384031795116823,0.4646553095030906,0.49761513184175055,0.7604273697922125,0.43384031795116823,0.4646553095030906,34.95609392471114,42.36272828922848,50.42415206857994,34.95609392471114,42.36272828922848,50.42415206857994
3469300,0.8455467869222097,15.150409523809524,1.1932501211095194,1.56335289962635,0.22725927272442334,0.02143724668105337,0.2650666084006587,0.06077318616446138,0.22725927272442342,0.02808630073941897,0.2650666084006588,0.07962281765485993,117.51030082041933,127.9066545123063,137.12160437556975,153.9577212468649,167.5786456467216,179.65173772841274,0.6187542778918549,16.74350663716814,1.3187228563822493,1.7277427128285292,0.23606647000320338,0.03212027027169859,0.26451239655231185,0.0675776608926244,0.2360664700032035,0.04208280961191139,0.2645123965523122,0.08853779290482403,119.16426618049225,135.62515952597994,137.12160437556975,156.12468649229666,177.69115012540308,179.65173772841274
3471200,1.0,74.95855630589523,1.3900878439213027,1.3900878439213027,0.5625634004607744,0.8903021277929255,0.5864406079515185,1.0060949836816462,0.5625634004607744,0.8903021277929255,0.5864406079515185,1.0060949836816462,28.189877656149385,33.92762395363812,36.36069542820348,28.189877656149385,33.92762395363812,36.36069542820348,0.7500342231348391,74.95855630589523,1.3900878439213027,1.3900878439213027,0.5625634004607744,0.8903021277929255,0.5864406079515185,1.0060949836816462,0.5625634004607744,0.8903021277929255,0.5864406079515185,1.0060949836816462,28.189877656149385,33.92762395363812,36.36069542820348,28.189877656149385,33.92762395363812,36.36069542820348
3471300,0.79600073381031,55.29754090804333,1.6427271126581433,1.6427271126581433,0.3532099204462702,0.23668216591729047,0.40006263819773585,0.42042883865540376,0.3532099204462702,0.23668216591729047,0.40006263819773585,0.42042883865540376,51.58333104112227,75.82428826846376,93.05140970980608,51.58333104112227,75.82428826846376,93.05140970980608,0.5939767282683094,55.29754090804333,1.6427271126581433,1.6427271126581433,0.3532099204462702,0.23668216591729047,0.40006263819773585,0.42042883865540376,0.3532099204462702,0.23668216591729047,0.40006263819773585,0.42042883865540376,51.58333104112227,75.82428826846376,93.05140970980608,51.58333104112227,75.82428826846376,93.05140970980608
3471400,0.9337048424289008,23.08225355011319,0.42577909578124634,0.42577909578124634,0.34424189080183565,0.08931339774434353,0.3353425047181483,0.07833374485368887,0.34424189080183565,0.08931339774434353,0.3353425047181483,0.07833374485368887,19.857298405175175,32.371177864600014,45.60445782360854,19.857298405175175,32.371177864600014,45.60445782360854,0.665160848733744,23.08225355011319,0.42577909578124634,0.42577909578124634,0.34424189080183565,0.08931339774434353,0.3353425047181483,0.07833374485368887,0.34424189080183565,0.08931339774434353,0.3353425047181483,0.07833374485368887,19.857298405175175,32.371177864600014,45.60445782360854,19.857298405175175,32.371177864600014,45.60445782360854
3617100,0.9910665451230629,25.90459621044886,1.961575032938459,2.1568440903756207,1.3278374298762985,1.964647548177734,1.5902450608664063,2.4150497423280908,1.3278374298762998,2.1602224655206683,1.5902450608664067,2.6554608807905478,8.480981595092024,9.011042944785277,9.465381244522348,9.325238508239375,9.908065915004338,10.407632263660016,0.4165639972621492,24.805101873151497,1.8783179683087547,2.0652990284670802,1.3763452211533258,2.0406227487315682,1.57702832754422,2.388251756465001,1.3763452211533265,2.2437607750821233,1.5770283275442198,2.6259952338118615,8.17808939526731,9.011042944785277,9.238212094653813,8.992194275802255,9.908065915004338,10.157849089332178
3618700,0.7381749219098617,93.42381003475896,2.416711732635681,2.4928403912919004,0.702686145177896,1.5595344114805942,0.7091557700680996,1.5950205843954959,0.7026861451778955,1.6086611903474906,0.7091557700680994,1.6452652105870764,24.42512479041916,26.182795688622754,28.982336766467068,25.19453885114268,27.007578011117975,29.89530722668314,0.7623545516769336,95.01027329861736,2.457750782335491,2.5351722090798448,0.8292763547123292,2.4898620781334877,0.6968851781985236,1.7027056870076778,0.8292763547123297,2.5682950404465346,0.6968851781985237,1.756342493701557,25.843145389221554,27.56426443113773,28.713643113772452,26.657228412600368,28.43256429894997,29.618149474984552
3618710,0.9016427388183325,87.42692176376023,12.716643165637851,2.3336173624112218,0.5128261776270393,3.8539164351137143,0.5742676127586033,5.623591992236956,0.5128261776270391,0.7072280152175044,0.5742676127586032,1.0319792528001337,154.47272727272727,210.00727272727272,235.14181818181817,28.347122246593965,38.53820630850505,43.15061941981526,0.8127310061601642,85.02029964628599,12.36658903945978,2.2693793102780777,0.7376722958315676,8.706894175839436,0.6588878784489474,6.539353490593802,0.737672295831568,1.5977926844970942,0.6588878784489473,1.2000296497923086,118.51636363636364,133.0909090909091,133.87636363636364,21.748809045691864,24.42336803731966,24.567505947048097
3649010,0.9627222140148717,32.8319284398977,1.5120888151424101,1.473446196346957,0.3369904440879093,0.058690884804043435,0.5941995932257027,0.5674006687488323,0.33699044408790907,0.05719099308767153,0.594199593225702,0.5529002984483739,17.95848869936034,22.43811684434968,32.38291343283582,17.49954539788074,21.864693122792435,31.555342613754416,0.9166324435318275,37.389881869773,1.722007352637733,1.6780001005341716,0.2730830062714411,0.024298603643688767,0.4496765125325421,0.29697724407823556,0.27308300627144116,0.02367763371886568,0.44967651253254254,0.2893877570594073,24.120291684434964,44.038577398720676,54.16552324093817,23.5038786619572,42.91313692083939,52.78128069810929
3649020,0.9820023603461842,58.841173159739604,1.2558985575596597,1.3746896763294312,0.5048223231378942,0.47457983064209697,0.4929314021937897,0.4301448705820455,0.504822323137894,0.5194687021900394,0.4929314021937896,0.47083079230872327,21.216450592885373,23.813359683794467,24.499351778656123,23.223241576983398,26.065783354064138,26.816661078362447,0.8785763175906913,62.77631473979434,1.3398897217189305,1.4666252754091802,0.4818534579734177,0.4388408749016745,0.4775058074313725,0.4124997275464957,0.48185345797341744,0.48034932172461536,0.4775058074313721,0.4515166559699893,22.724822134387352,23.954229249011856,24.64513043478261,24.87428478719377,26.219977286247364,26.976228435455088
3649311,0.9946867519121855,49.95069194646631,1.5546613055384326,1.5042662196495953,0.8262554501068594,1.3690147650560642,0.6814044604915536,0.8716812450606887,0.826255450106859,1.3246375001030435,0.6814044604915537,0.8434252827774386,13.970033429394812,15.244557925072046,15.389937752161384,13.5171881491809,14.750398326943188,14.891065597769257,0.988911704312115,51.64036710963455,1.6072506189742166,1.55515082546965,0.7246951573452682,1.0525230889146973,0.6753224804985035,0.8813354088310893,0.7246951573452686,1.0184050522227968,0.6753224804985035,0.8527665022360071,15.071104322766569,15.389937752161384,15.83052795389049,14.582567305681422,14.891065597769257,15.31737385848728
3649410,1.0,89.27943180260453,1.492019904786273,1.7124146223294037,0.8930769692062196,0.7441369008504233,1.057250805397965,0.9988484968167015,0.89307696920622,0.8540575805613569,1.0572508053979646,1.146394070182113,6.293630019342359,7.481872340425532,8.179489671179885,7.223297784486968,8.587062114283178,9.387728455356747,0.5916495550992471,100.69140675613143,1.6827345345705522,1.9313007911312337,0.9353690890730078,0.8378362152989931,1.1762532029238344,1.2201964027986332,0.9353690890730081,0.9615977518749269,1.176253202923834,1.4004385300512656,6.5844487427466145,7.652984448742747,8.188781431334622,7.557074990010212,8.783450162056566,9.398392754073614
3649430,0.8958931552587646,42.489799791293976,1.2068108816462193,1.8960431267264743,0.8024597384204033,1.1945164445622678,0.6574698256575932,0.7425158870176684,0.8024597384204037,1.8767271068889684,0.6574698256575934,1.16658058480929,12.778224852071006,14.02508875739645,14.774911242603553,20.076107840099162,22.03507902076232,23.213139138518752,0.8290212183436003,44.14699422060767,1.253879125792407,1.9699929246258143,0.9100983086785924,1.578927765796237,0.6906964862974613,0.8589262135797077,0.9100983086785915,2.4806829168227127,0.6906964862974613,1.3494750241243008,12.778224852071006,14.02508875739645,14.223905325443788,20.076107840099162,22.03507902076232,22.34744344592501
3649440,0.9983418289013081,39.85659934793307,1.5243958316340933,1.6539120040638862,0.33032911985784935,0.17369733098125734,0.28142641291283577,0.0631528130846702,0.3303291198578493,0.1884550553223477,0.28142641291283554,0.06851842118931349,57.39346613545816,74.31394422310757,94.6001593625498,62.26974689015897,80.627827673983,102.63760626290765,1.0,35.029955509924704,1.3397911270728176,1.4536228596405043,0.4592301193840836,0.23894845931584924,0.611279899159307,0.6167349672762403,0.45923011938408365,0.2592500694464737,0.6112798991593071,0.6691341871557692,14.805839043824701,21.196379282868524,26.050460557768925,16.063777148071658,22.997272369242594,28.263767542385093
3649511,0.7940799210656142,5.699807591948311,2.1318760863391084,2.0691738485056046,0.5840961196315749,1.7313487812374628,0.47413909060601656,0.856257339324813,0.5840961196315748,1.6804267582598926,0.4741390906060167,0.8310732999329064,45.53766233766234,51.671688311688314,61.16072727272728,44.1983193277311,50.151932773109245,59.36188235294118,0.9693360711841205,6.719907498940827,2.51341994765579,2.4394958315482667,0.5441587257757298,1.5267772066602983,0.4807696881518308,0.9783834473953368,0.5441587257757295,1.481871994699696,0.4807696881518308,0.9496074636484148,50.19877402597402,56.46931948051948,71.18611948051948,48.722339495798316,54.808457142857144,69.09241008403362
3649850,0.917890320647288,76.907873783872,1.9050574240041693,1.9197527792813518,1.5089005013732066,3.054327987693129,1.1416873475264342,2.146812259614107,1.5089005013732062,3.0778886606401112,1.1416873475264337,2.1633724789917093,10.961702752293577,11.340916513761467,11.862338532110092,11.04625984456707,11.428398809695778,11.953843006962703,0.8825462012320329,79.89882239801457,1.9791451419691684,1.9944119998811025,1.6056785377868934,3.201074412993726,1.29167382966844,2.5237454698973605,1.6056785377868907,3.225767068015518,1.2916738296684402,2.5432133010724263,10.917784403669724,11.183895412844036,11.188601834862384,11.00200271574264,11.270166469245659,11.274909195966833
3650220,0.9613444073585345,48.61850222042794,1.5390900933737492,1.5390900933737492,1.3809786312141765,2.824155112473267,1.1273714314171268,2.1457560105041575,1.3809786312141765,2.824155112473267,1.1273714314171268,2.1457560105041575,11.31402191037995,11.592598834866083,12.833532407577035,11.31402191037995,11.592598834866083,12.833532407577035,0.9957563312799452,47.38402392081386,1.5000108697315493,1.5000108697315493,1.4468731048999863,2.893022321422107,1.2048480982439715,2.287629207880785,1.4468731048999863,2.893022321422107,1.2048480982439715,2.287629207880785,11.111420510753673,11.459641666361337,11.58626754112776,11.111420510753673,11.459641666361337,11.58626754112776
3650221,0.9567810156153941,75.52689918396197,3.9239471373988652,3.4647574012394142,1.672219979235411,8.35888422209912,1.3895130843503987,6.8129365844603305,1.6722199792354104,7.380707476558796,1.3895130843503987,6.01567035146943,26.334958989777512,28.29399975947084,29.629329164161156,23.25317871933737,24.98296782414782,26.162033768716153,0.9107460643394935,75.89678656245303,3.943164377027024,3.4817257932441024,1.504333167567083,7.9331713202674035,1.2382717116974178,6.233449755838876,1.5043331675670844,7.0048125228866525,1.238271711697418,5.503996465944589,28.66079711365003,29.629329164161156,30.083617558628983,25.30684166932144,26.162033768716153,26.563160242115323
3650250,0.9833180463196515,61.22597399871742,1.603007319239147,2.0142883837823415,0.8121579317132301,1.6112822026563538,0.8794239518342691,1.8805757537908085,0.8121579317132298,2.024686341012098,0.8794239518342698,2.3630721146560303,17.54784,20.178929454545454,20.589748363636364,22.05006168608636,25.356205620287867,25.872427690198766,0.9767282683093771,59.74179425367904,1.5641487950054151,1.9654599891546225,0.730947246634747,1.1920035230079622,0.985376189088546,2.1882825118796716,0.7309472466347469,1.4978339905286229,0.9853761890885462,2.7497267112949944,16.81472290909091,18.97930472727273,20.589748363636364,21.128849897189856,23.84879506511309,25.872427690198766
