,GRDC_NO,R_AREA,H_AREA,START,END,LENGTH,MIN_Z,MN_Z,MAX_Z,E_NORM_CRLF,ERR_HI,BW,BE,BN,BS,CX,CY,R_Q,H_Q,R_R,H_R,MIN_R,MN_R,MAX_R
1034,4207220,4300.0,4194.7,1953,2019,67,613.0,848.9421332778256,1491.0,0.0,0.0,-124.05609537760438,-122.61473795572937,55.04967447916624,54.00671132405557,-123.37579838002358,54.47264828813652,29.231,48.03,0.5873391627906976,0.9892941092330798,14.0,104.1224180010715,481.0
1035,4207330,133.0,127.2,1971,2020,50,1089.0,1463.7540650406504,1949.0,0.0,0.0,-121.76435241699238,-121.48333333333352,53.010186258951364,52.90920104980427,-121.62317088375485,52.95944537306358,2.748,2.21,1.7851669172932332,1.501132075471698,325.0,474.9756097560976,667.0
1036,4207350,252.0,249.5,1971,2019,49,967.0,1785.5745771399284,2400.0,0.0,0.0,-120.28526204427112,-119.95223795572946,53.530812072753406,53.329166666666254,-120.10593345791393,53.43817157206465,8.282,5.07,2.839542857142857,1.7557034068136272,436.0,951.0425422860071,1432.0
1037,4207380,1700.0,1694.9,1955,2019,65,1026.0,1912.6315065351982,3189.0,0.0,0.0,-119.09776204427112,-118.26910807291699,53.23991495768189,52.50640513102178,-118.70819899423037,52.878250482867145,45.574,32.11,2.3162315294117644,1.636854091686825,386.0,973.8636398379576,1744.0
1038,4207390,458.0,459.2,1955,1995,41,1075.0,1971.7748455923638,3037.0,0.0,0.0,-119.09776204427112,-118.73553466796909,53.23991495768189,52.921592712402,-118.9011449832272,53.089739186975166,14.395,8.12,2.715563318777292,1.5278048780487803,444.0,988.1973610331274,1744.0
1039,4207600,2950.0,2918.9,1950,1995,46,675.0,1604.87673564454,2803.0,0.0,0.0,-120.54355672200552,-119.56890462239608,52.87916666666621,52.13140462239534,-120.08969526129434,52.478350027077084,134.27,71.64,3.932517966101695,2.1205577443557506,102.0,1008.7098450237391,1947.0
1040,4207710,168.0,163.9,1973,2019,47,791.0,1620.924081632653,2290.0,0.0,0.0,-119.98199462890653,-119.76053466796901,51.53646240234343,51.35416666666623,-119.8713250426318,51.444870588593936,4.025,2.98,2.0700000000000003,1.5709090909090908,372.0,800.5812244897959,1194.0
1041,4207750,2160.0,2115.5,1914,2017,104,210.0,1536.1318723815662,2849.0,0.0,0.0,-123.84772440592474,-122.78070475260432,50.84237162272103,50.2935729980465,-123.32937405674983,50.565531018115685,124.803,67.28,4.99212,2.7478099740014184,490.0,1261.1959394134708,2218.0
1042,4207770,715.0,717.6,1973,2019,47,318.0,1490.6812848624736,2610.0,0.0,0.0,-122.2912190755211,-121.85145161946633,50.12689107259075,49.81473795572873,-122.06038337455941,49.98110100521324,35.993,22.74,4.349363916083917,2.7379264214046817,687.0,1224.7570686670513,1815.0
1043,4207820,135.0,134.5,1915,2017,103,618.0,1252.980980980981,1640.0,0.0,0.0,-120.44408976237003,-120.18088378906282,51.222016398111464,51.08749999999958,-120.30014310241081,51.14845752134929,0.782,1.31,0.50048,0.8415167286245353,123.0,295.2352352352352,656.0
1044,4207850,3080.0,3183.6,1911,2020,110,399.0,1259.8515812019655,2747.0,0.0,0.0,-120.01504720052111,-118.84814656575543,52.118088785806776,50.92066955566361,-119.33450548962273,51.473894506569486,71.121,72.91,1.9950825974025974,1.9787108933283073,118.0,934.486489893684,1829.0
1045,4207880,904.0,927.5,1913,2020,108,366.0,1373.6602181818182,2740.0,0.0,0.0,-118.8481018066409,-118.31250000000034,51.31863301595013,50.88323669433544,-118.60444804720444,51.06318238186631,37.922,26.08,3.6244035398230086,2.4294469002695416,418.0,1181.5160727272728,1736.0
1046,4207910,1230.0,1222.9,1911,2019,109,38.0,1169.5296961325967,2495.0,0.0,0.0,-122.05833333333362,-121.24278055826846,49.2060953776039,48.85833333333301,-121.61196563584524,49.026251766750605,66.579,40.77,4.676768780487805,2.8804710115299703,188.0,1150.0355662983425,1770.0
1047,4207950,87.0,74.4,1920,2019,100,1426.0,1654.2657992565055,1948.0,0.0,0.0,-120.1485249837242,-120.02916666666692,49.97414245605421,49.83787231445285,-120.0940797191202,49.905220402509535,0.749,0.31,0.7438344827586207,0.36,104.0,296.19516728624535,538.0
1048,4208022,1260.0,1318.9,1981,2017,37,154.0,719.4467117393976,1616.0,0.0,0.0,-136.70616861979227,-135.71827799479234,68.03258768717421,67.57194010416634,-136.18171052043434,67.81203221829746,9.308,2.22,0.6382628571428571,0.14543028281143378,165.0,612.4771763838545,1180.0
1049,4208030,1310.0,933.3,1973,2017,45,60.0,123.26375065479309,304.0,0.0,0.0,-133.86450195312568,-132.85008951822994,67.86033732096337,67.49818522135388,-133.3657768910799,67.6922136410789,3.729,0.0,0.24594320610687023,0.0,0.0,31.33123744651122,116.0
1050,4208043,1130.0,1176.1,1984,2018,35,953.0,1392.850753258918,2297.0,0.0,0.0,-139.0666666666673,-138.1333333333339,64.91470947265606,64.44278361002586,-138.53643269906053,64.67994450634141,9.58,1.12,0.7324884955752212,0.08227871779610578,50.0,465.20948739954747,1006.0
1051,4208044,3760.0,3589.4,1981,2018,38,655.0,1417.1206763235218,2474.0,0.0,0.0,-133.7030965169277,-131.16666666666742,64.83749999999986,64.16772054036448,-132.67110531274145,64.46965010609411,52.372,8.12,1.2034417021276596,0.19545550788432606,129.0,765.1244781196846,1485.0
1052,4208060,847.0,757.5,1978,1990,13,33.0,165.37762078395625,247.0,0.0,0.0,-132.70267333984447,-131.67500000000075,66.51446533203102,66.09583333333308,-132.290734865845,66.29085130192792,4.023,0.77,0.41037449822904365,0.08782574257425743,7.0,58.237579762989974,183.0
1053,4208072,133.0,134.7,1984,1996,13,20.0,176.79691211401425,241.0,0.0,0.0,-133.31442871093827,-133.06057128906326,68.26584472656225,68.00416666666649,-133.2057599232358,68.12900187033193,0.673,0.0,0.43719699248120303,0.0,28.0,85.57660332541568,162.0
1054,4208073,28.2,35.5,1981,1990,10,26.0,113.46547884187082,209.0,0.0,0.0,-133.63529866536533,-133.4230346679695,68.4157002766924,68.32499999999982,-133.53173658155634,68.36975184176178,0.132,0.0,0.40442553191489367,0.0,44.0,117.67037861915368,157.0
1055,4208090,2880.0,2876.1,1971,2019,49,433.0,746.3395519314719,1105.0,0.0,0.0,-120.05833333333425,-118.5851318359384,56.73333333333329,56.27065836588537,-119.41273107813615,56.51035175286358,8.839,13.75,0.26517,0.41305935120475645,1.0,130.63334980644098,385.0
1056,4208093,754.0,697.6,1975,2020,46,607.0,704.2089983022071,1000.0,0.0,0.0,-119.1541666666676,-118.5851318359384,56.650219726562455,56.36890462239569,-118.886663074914,56.5129511413449,0.0,2.56,0.0,0.31706422018348623,8.0,96.01578947368421,330.0
1057,4208094,230.0,251.2,1975,2019,45,672.0,768.4546742209632,927.0,0.0,0.0,-118.70924479166763,-118.43148193359468,56.558304850260356,56.34108276367181,-118.59224219130964,56.46381566754963,0.283,0.72,0.1063095652173913,0.24764331210191082,22.0,132.90509915014164,230.0
1058,4208095,1240.0,1207.1,1971,1991,21,495.0,706.390467732386,909.0,0.0,0.0,-118.92035319010517,-118.0750000000009,56.53650309244779,56.03680216471349,-118.50341869095304,56.29506533359382,0.0,3.73,0.0,0.2669803661668462,5.0,79.72853759621077,329.0
1059,4208096,374.0,377.7,1974,2019,46,673.0,781.8098082364037,909.0,0.0,0.0,-118.53333333333427,-118.0750000000009,56.53650309244779,56.31666666666666,-118.31940800947542,56.41685523250392,0.207,0.83,0.047820320855614974,0.18986497220015885,29.0,110.77365608299277,181.0
1060,4208125,149.0,145.7,1977,1993,17,570.0,647.7980295566502,677.0,0.0,0.0,-118.01593831380308,-117.81769612630302,56.20586751302068,56.02036132812498,-117.92799269434572,56.126078747245735,0.0,0.27,0.0,0.1601098146877145,7.0,38.066502463054185,101.0
1061,4208126,8.1,6.4,1991,2011,21,597.0,632.0555555555555,654.0,0.0,0.0,-117.66558837890727,-117.61053466796977,56.23750000000001,56.17163696289066,-117.64118006976027,56.20285162828061,0.0,0.01,0.0,0.13499999999999998,14.0,45.388888888888886,62.0
1062,4208130,4680.0,4729.6,1961,2020,60,459.0,809.3488654379706,1093.0,0.0,0.0,-119.525000000001,-117.61752115885514,57.24583333333322,56.62566935221355,-118.66338890134766,56.919696475599764,13.654,8.73,0.25207384615384615,0.1594790257104195,12.0,105.93697489404941,247.0
1063,4208132,232.0,276.5,1985,2019,35,457.0,569.7304421768707,732.0,0.0,0.0,-117.89583333333434,-117.48467203776136,56.93990885416662,56.63981323242177,-117.6721894281951,56.79093818419797,1.519,0.27,0.5656965517241379,0.08436889692585896,8.0,54.72959183673469,129.0
1064,4208133,31.38,29.9,1991,2011,21,484.0,586.5354330708661,658.0,0.0,0.0,-117.70833333333434,-117.5790934244801,56.83102010091142,56.70271199544271,-117.64266066587429,56.7557192987719,0.0,0.03,0.0,0.08668896321070232,36.0,68.73622047244095,117.0
1065,4208141,94.3,54.7,1979,2007,29,378.0,402.35490605427975,417.0,0.0,0.0,-117.7416666666677,-117.58962402343849,57.9062093098957,57.79166666666657,-117.65722311823089,57.83832016713941,0.075,0.03,0.06871686108165428,0.04738574040219378,10.0,21.543157894736844,32.0
1066,4208145,2440.0,2530.1,1962,2020,59,277.0,761.1969882682542,998.0,0.0,0.0,-116.46190999349062,-115.00611979166763,59.206880696614576,58.457645670572845,-115.79807413683231,58.93755884504226,11.596,0.0,0.4106124590163934,0.0,12.0,97.24880863900668,331.0
1067,4208147,667.0,668.4,1971,2019,49,389.0,609.97289414994,943.0,0.0,0.0,-118.3664347330739,-117.6213826497405,57.83452148437493,57.60173746744789,-117.96014718117918,57.70912813471827,2.42,0.38,0.31347526236881557,0.049120287253141826,7.0,149.75707668553784,344.0
1068,4208158,41.29,34.3,1980,2018,39,114.0,240.44473684210527,620.0,0.0,0.0,-126.06446533203211,-125.89758707682381,65.18460489908841,65.05416666666645,-125.99414988603846,65.10183514485209,0.46,0.05,0.9625575199806249,0.12594752186588923,97.0,191.59473684210528,363.0
1069,4208159,964.0,1026.4,1973,1994,22,44.0,348.1322277005827,1430.0,0.0,0.0,-124.82287597656341,-123.75636800130292,64.79787597656235,64.3911987304686,-124.28389155898476,64.61853419841002,5.686,0.17,0.5096165975103735,0.014310210444271238,1.0,144.8081577767817,1059.0
1070,4208167,3940.0,2585.4,1975,1992,18,157.0,316.09772639193903,669.0,0.0,0.0,-122.63942871093838,-121.12299804687592,67.41848754882784,66.84173177083312,-121.89744346283418,67.10927810016442,12.315,5.02,0.27005482233502537,0.16776050127639822,1.0,102.57458706403335,413.0
1071,4208169,2040.0,2845.8,1976,1991,16,304.0,400.57439676260077,586.0,0.0,0.0,-117.28946533203214,-115.41466471354272,66.69081420898402,66.03020833333318,-116.16490572722948,66.39888056660779,12.462,5.71,0.5278023529411764,0.1733586337760911,0.0,45.48027071122122,193.0
1072,4208175,2280.0,3112.0,1980,1994,15,295.0,449.75268848205275,579.0,0.0,0.0,-116.13946533203222,-114.20648193359477,65.76666666666648,64.76920369466126,-115.29078263941905,65.29299286289192,11.736,5.17,0.44473263157894743,0.14353727506426736,0.0,25.06119626599055,124.0
1073,4208190,2150.0,2143.6,1976,2018,43,868.0,1537.5463400794401,2322.0,0.0,0.0,-129.20192871093826,-128.04762369791746,62.135337320963345,61.438169352213436,-128.55970826360578,61.822263762914346,44.165,29.59,1.7748167441860465,1.1926553461466691,90.0,672.6622995790569,1233.0
1074,4208195,13.68,13.1,1975,1988,14,1182.0,1363.1507936507937,1713.0,0.0,0.0,-128.93109537760495,-128.88333333333412,60.970833333333246,60.91006266276037,-128.90628424141596,60.939774686005315,0.12,0.16,0.7578947368421052,1.0552671755725191,303.0,457.3888888888889,566.0
1075,4208210,1790.0,1591.7,1977,2018,42,305.0,405.48215729298994,538.0,0.0,0.0,-115.34370930989684,-113.92500000000109,64.9749999999998,64.37720133463523,-114.66034318541884,64.64916547898468,7.942,1.76,0.3833456983240224,0.09553559087767796,0.0,31.51800682120354,114.0
1076,4208227,155.0,144.5,1973,1988,16,1162.0,1635.8096234309623,2482.0,0.0,0.0,-128.4333333333342,-128.12500406901114,62.077488199869606,61.92083333333318,-128.28646658529212,62.01018658286878,2.46,2.11,1.371251612903226,1.2616193771626296,323.0,663.163179916318,963.0
1077,4208230,542.0,755.4,1974,2019,46,157.0,365.33996979266783,561.0,0.0,0.0,-122.20613199869877,-121.58970133463635,61.34410196940087,60.81249999999983,-121.84296989815445,61.10524609544061,2.609,0.19,0.41589963099630994,0.021731532962668786,2.0,68.87381573527392,154.0
1078,4208235,216.0,237.3,1978,1992,15,1059.0,1584.8334038054968,2101.0,0.0,0.0,-129.1583333333341,-128.71666666666744,62.25282592773425,62.0216857910155,-128.91067699958663,62.13728792774299,3.321,3.06,1.3284,1.114134007585335,200.0,548.877801268499,930.0
1079,4208236,34.29,31.3,1982,1992,11,1241.0,1676.8503184713377,2101.0,0.0,0.0,-128.69776204427166,-128.53936360677164,62.38608601887995,62.320833333333155,-128.61268516676316,62.34861447384778,0.771,0.43,1.9426771653543307,1.186964856230032,338.0,508.95859872611464,844.0
1080,4208237,495.0,440.1,1974,2016,43,1112.0,1464.7925531914893,1856.0,0.0,0.0,-125.11067301432371,-124.73750000000086,61.891666666666424,61.5216776529947,-124.90975913569049,61.69587820809891,5.417,5.11,0.9455127272727272,1.0031901840490798,39.0,360.8473635522664,687.0
1081,4208245,3740.0,3700.5,1983,2018,36,519.0,877.5645170635611,1536.0,0.0,0.0,-126.93655192057372,-125.85252278645913,60.46903279622393,59.585609944661314,-126.39222898134062,60.03813708124101,25.098,39.95,0.579804064171123,0.9327604377786787,29.0,264.9862568860539,708.0
1082,4208247,1780.0,1743.8,1983,1995,13,374.0,1078.433855526545,1693.0,0.0,0.0,-126.25601806640714,-125.06391601562581,59.90673014322914,59.35451863606755,-125.62041105847882,59.66803498799109,16.449,20.11,0.7984233707865169,0.9963894942080513,110.0,381.64693077927734,967.0
1083,4208250,1520.0,1582.5,1956,1984,29,751.0,1197.36919712149,1892.0,0.0,0.0,-130.72642008463612,-129.7946451822924,58.889428710937295,58.41394653320299,-130.25330332145174,58.659973635946535,15.366,17.93,0.8734357894736842,0.9789270142180094,78.0,370.4870184845492,834.0
1084,4208265,1700.0,1619.8,1963,1995,33,719.0,1305.912935490367,2142.0,0.0,0.0,-130.23275553385497,-129.08854166666742,59.84669799804675,59.260373942057186,-129.76325616069565,59.565129431334206,18.181,22.1,0.9240225882352942,1.1788121990369183,59.0,558.0312437143815,1066.0
1085,4208267,888.0,871.6,1964,2020,57,801.0,1387.988014130709,2027.0,0.0,0.0,-130.48750000000075,-129.8147013346362,59.44764811197905,58.9772013346352,-130.1872053873765,59.18452445653814,18.427,11.65,1.7928972972972974,1.1548416704910511,74.0,588.3645780697321,1124.0
1086,4208285,3780.0,3703.5,1983,1995,13,495.0,1298.9847576435495,2266.0,0.0,0.0,-127.46066894531327,-126.04799804687582,59.614980061848826,58.57720133463528,-126.6761622997009,59.02631130263807,39.005,36.4,0.8915428571428572,0.8491859052247873,111.0,553.328567164179,967.0
1087,4208287,77.8,74.9,1979,1996,18,475.0,729.2778581765557,1228.0,0.0,0.0,-126.80416666666753,-126.56022542317794,59.69344278971346,59.593904622395826,-126.68789253042749,59.6555793331366,0.192,0.72,0.21322365038560412,0.8305473965287049,133.0,305.7178002894356,582.0
1088,4208288,211.0,206.8,1979,2018,40,485.0,1017.5304942166141,1511.0,0.0,0.0,-126.33771158854256,-126.05235188802169,59.66249999999985,59.452256266275924,-126.17950828299332,59.562097775149134,1.17,2.2,0.4790900473933649,0.9191489361702129,308.0,535.1903259726604,919.0
1089,4208289,1190.0,1201.4,1970,2018,49,528.0,1367.5291846677085,2261.0,0.0,0.0,-126.19166666666746,-125.60215250651123,59.332548014322754,58.79583333333318,-125.92161348523736,59.03757616722876,16.403,14.01,1.1909405042016807,1.0075445313800566,220.0,759.461093778675,1230.0
1090,4208297,607.0,995.2,1989,2018,30,783.0,1183.1891862723937,1930.0,0.0,0.0,-130.4852986653653,-129.67278645833403,60.213201904296795,59.73749999999984,-130.0619477544398,59.97564333290108,7.569,13.11,1.0773667215815486,1.1381672025723473,66.0,359.92154111806605,841.0
1091,4208298,435.0,299.9,1974,1993,20,736.0,1042.420792079208,1545.0,0.0,0.0,-129.03109537760497,-128.7150390625008,60.533638509114496,60.277290852864496,-128.89402190795963,60.39913198236034,2.94,3.28,0.5839448275862068,0.9449549849949983,38.0,250.7842998585573,466.0
1092,4208307,332.0,334.9,1981,2019,39,528.0,760.3197139938713,1107.0,0.0,0.0,-122.89359537760504,-122.52209879557381,58.041666666666515,57.80058797200513,-122.69062330815112,57.909207190176154,2.685,1.67,0.6987469879518072,0.4308390564347566,61.0,252.82533197139938,483.0
1093,4208308,109.0,122.5,1983,2019,37,546.0,727.6302131603336,1075.0,0.0,0.0,-122.71863199869881,-122.5131713867197,58.15269978841138,57.99583333333328,-122.6097186718987,58.079864081798455,0.879,0.4,0.696748623853211,0.2821224489795918,52.0,296.5421686746988,474.0
1094,4208315,1420.0,1336.1,1980,1990,11,941.0,1790.4181497279012,2491.0,0.0,0.0,-127.67472330729254,-126.69075520833411,62.94909261067693,62.49583333333328,-127.1931187335265,62.7598476479322,20.282,16.74,1.2340597183098592,1.082505800464037,158.0,801.0616232096952,1362.0
1095,4208316,219.0,201.6,1975,1992,18,1365.0,1652.2216371469603,2151.0,0.0,0.0,-130.18161621093827,-129.78564860026114,63.379166666666436,63.21188354492165,-129.96850768695808,63.285869748194095,3.569,1.54,1.4080438356164384,0.66,158.0,529.101483963619,883.0
1096,4208317,1230.0,1042.1,1977,1988,12,169.0,486.66346959679674,898.0,0.0,0.0,-124.3314697265634,-123.65220133463629,63.35613199869783,62.89745483398411,-124.0364757589091,63.12401859731427,7.266,3.07,0.5103921951219512,0.2545321946070435,21.0,196.02123102709749,730.0
1097,4208325,2570.0,2560.5,1961,2018,58,727.0,1585.5768945184539,2657.0,0.0,0.0,-126.35416666666754,-125.30000000000086,58.91910603841137,58.27731323242176,-125.7751550289514,58.601145412976386,43.059,31.31,1.4475866147859922,1.056506151142355,136.0,896.4412279167395,1556.0
1098,4208338,69.9,71.2,1976,1985,10,227.0,397.2542134831461,645.0,0.0,0.0,-118.33120930989679,-118.21388346354263,62.30653889973934,62.14166666666654,-118.26759296499192,62.22422603077502,0.27,0.01,0.3337339055793992,0.012134831460674157,46.0,239.25915492957748,365.0
1099,4208340,736.0,843.6,1977,1990,14,394.0,451.9804388714734,605.0,0.0,0.0,-109.14938151041781,-108.23297526041773,60.597723388671795,60.3458333333333,-108.71533219899273,60.477266599460016,5.047,3.61,0.5924739130434783,0.36972972972972973,0.0,37.886409227683046,187.0
1100,4208358,3400.0,4355.4,1983,1995,13,201.0,342.4859087339674,503.0,0.0,0.0,-115.21680501302183,-112.86249593099069,64.4153238932289,63.075150553385186,-114.1563853003614,63.730214255984855,9.691,5.33,0.2462654117647059,0.10573357211737153,0.0,22.08171808568625,98.0
1101,4208383,273.0,262.0,1979,2019,41,408.0,570.3992395437263,1054.0,0.0,0.0,-123.62325032552167,-123.13750000000084,59.02792358398432,58.88800455729165,-123.38827719844235,58.955962223657224,1.116,0.73,0.3531956043956044,0.24073282442748092,53.0,153.96915927334177,492.0
1102,4208389,344.0,377.3,1976,1987,12,174.0,368.57244094488186,524.0,0.0,0.0,-122.93116861979257,-122.37916666666757,62.63628946940088,62.38132934570302,-122.68911663131065,62.524630457468845,1.136,0.08,0.2853209302325581,0.01831963954412934,29.0,94.17441555030207,288.0
1103,4208395,1830.0,2171.1,1979,2018,40,317.0,464.15242279020237,652.0,0.0,0.0,-111.24952799479274,-110.25119628906361,63.65663248697905,63.00216267903636,-110.71259102739423,63.33236082606909,6.587,1.48,0.3109927868852459,0.05889733314909493,0.0,106.44772475027747,334.0
1104,4208399,2160.0,2202.4,1944,2019,76,800.0,1438.7163382811261,2678.0,0.0,0.0,-124.17313639323004,-122.68560791015716,57.367163085937364,56.9249999999999,-123.47459685678322,57.1821648365144,25.665,26.18,1.0266,1.027039593171086,93.0,619.8068925480262,1306.0
1105,4208415,1780.0,1904.2,1980,1990,11,361.0,409.31337169608895,493.0,0.0,0.0,-110.16866861979281,-108.90445963541782,64.65192871093728,64.1206258138019,-109.48350809872835,64.36754071942647,9.421,0.0,0.45728898876404495,0.0,0.0,25.792003900536322,90.0
1106,4208431,2170.0,2158.0,1988,2020,33,370.0,481.3840115268048,566.0,0.0,0.0,-108.32500000000107,-106.80000000000115,60.33217773437485,59.720314534505064,-107.4982144214052,60.03435060751577,9.963,9.95,0.39668350230414745,0.398368860055607,11.0,53.458126365984505,135.0
1107,4208433,3780.0,2882.6,1988,2019,32,362.0,453.7944304919486,562.0,0.0,0.0,-108.92053222656358,-107.46477864583449,60.564231363932095,59.88553466796867,-108.27172787792777,60.26592335969158,17.953,12.66,0.4103542857142857,0.3794574342607368,0.0,54.47333431821539,143.0
1108,4208445,2610.0,2769.2,1974,2019,46,302.0,449.53664302600475,786.0,0.0,0.0,-118.5818806966156,-117.18884684244892,59.74932047526033,59.156443277994754,-117.90636090071229,59.44899090188006,7.386,0.09,0.24450206896551727,0.0028080312003466706,3.0,58.3897951142632,253.0
1109,4208446,507.0,396.3,1975,1995,21,325.0,386.5522765598651,727.0,0.0,0.0,-117.41442871093847,-116.86250000000098,58.835803222656125,58.61428019205721,-117.17960514855997,58.738793293642864,0.444,0.01,0.07566390532544379,0.0021801665404996215,11.0,69.53456998313659,379.0
1110,4208447,103.0,99.2,1977,1986,10,325.0,370.4904386951631,614.0,0.0,0.0,-117.35833333333426,-117.0916666666676,58.726814778645746,58.61428019205721,-117.23579142683403,58.6699744037912,0.0,0.0,0.0,0.0,14.0,66.4206974128234,297.0
1111,4208448,292.0,315.6,1977,2019,43,313.0,343.7970159611381,360.0,0.0,0.0,-117.84583333333427,-117.26894124349053,59.4632609049479,59.21160074869778,-117.50703978414482,59.322971206965235,0.0,0.01,0.0,0.0027376425855513307,3.0,13.974323386537128,49.0
1112,4208460,537.0,621.1,1984,2019,36,561.0,619.6209112149533,694.0,0.0,0.0,-117.26250000000101,-116.67500000000098,55.86448567708322,55.5772766113281,-117.00580832000885,55.71013638637101,0.927,1.02,0.14914860335195532,0.14189019481564966,1.0,29.451581413510347,79.0
1113,4208465,819.0,851.2,1970,2019,50,369.0,488.78068783068784,742.0,0.0,0.0,-118.88623860677183,-118.3646647135426,58.602319335937466,58.18407592773417,-118.58457585404834,58.36413550586123,1.141,0.03,0.12036923076923077,0.003045112781954887,14.0,85.25165300185137,285.0
1114,4208468,160.0,170.3,1977,1995,19,567.0,608.1435643564356,653.0,0.0,0.0,-117.33942871093848,-117.05833333333425,55.941666666666606,55.78852945963541,-117.20626190805122,55.86315763664789,0.434,0.25,0.23435999999999998,0.1268349970640047,9.0,29.997878359264497,50.0
1115,4208469,706.0,684.1,1972,2019,48,1145.0,1532.6304871272457,2597.0,0.0,0.0,-118.94677327474051,-118.41250000000099,53.98529866536461,53.605143229166686,-118.70057645623838,53.82108755742201,5.674,6.91,0.6943818696883853,0.872714515421722,113.0,392.59511020559364,954.0
1116,4208472,3330.0,3398.6,1965,1994,30,206.0,288.84104230377164,351.0,0.0,0.0,-114.10660400390725,-112.46473795573019,60.08005167643222,59.4496704101561,-113.22471733402251,59.71120588040102,3.512,0.06,0.09112216216216215,0.001525333961042782,5.0,19.374637842656565,53.0
1117,4208480,2200.0,2315.9,1981,2019,39,709.0,1338.1495269751981,2244.0,0.0,0.0,-123.8045043945321,-122.3379435221363,56.84331258138013,56.2396240234375,-123.11330928053177,56.514434894960004,24.468,27.38,0.9609250909090908,1.0214741569152381,61.0,606.4081840910251,1120.0
1118,4208485,2220.0,2184.5,1981,2019,39,717.0,1484.0749771738547,2437.0,0.0,0.0,-124.4670939127613,-123.66225992838633,57.26339518229162,56.46001383463539,-124.07789165044274,56.86763252661313,40.625,24.68,1.5810810810810811,0.9761281757839322,171.0,817.515836375349,1232.0
1119,4208487,1700.0,1688.9,1981,2019,39,761.0,1552.5334613274822,2702.0,0.0,0.0,-125.07319335937586,-124.0750000000009,57.554166666666674,57.167077636718716,-124.57370057564573,57.35039293069895,31.319,17.18,1.5917421176470588,0.8788868494286222,313.0,908.093010494547,1498.0
1120,4208495,2410.0,2428.4,1960,1998,39,769.0,1492.7600736926638,2756.0,0.0,0.0,-125.6884114583342,-124.40416666666755,58.02785847981767,57.431329345703034,-125.06903359553925,57.69693448905168,50.631,23.56,1.8151528630705394,0.838240816998847,136.0,920.7282208588957,1623.0
1121,4208505,2980.0,2967.4,1976,2019,44,733.0,1414.242118335136,2298.0,0.0,0.0,-126.20707600911544,-124.63380940755297,56.636136881510424,56.145833333333314,-125.46705917201449,56.37403945741851,45.023,25.33,1.305364832214765,0.7375183662465458,186.0,763.205383968273,1283.0
1122,4208507,1960.0,1928.9,1981,2019,39,807.0,1390.837181874612,2320.0,0.0,0.0,-125.93333333333419,-124.75832112630286,56.30912068684893,55.90227661132809,-125.32522843597988,56.09663984240083,35.873,16.3,1.5813404081632652,0.7301156099331226,113.0,738.1440720049659,1199.0
1123,4208510,4200.0,4133.9,1977,2019,43,682.0,1500.6135106775191,2253.0,0.0,0.0,-126.60985514322999,-125.10543619791753,57.322875976562386,56.58478597005211,-125.95315755501717,56.89611988484968,58.756,36.8,1.208694857142857,0.7691332639880017,120.0,811.878354609929,1431.0
1124,4208516,4350.0,4272.8,1938,1995,58,843.0,1179.1444984281222,1943.0,0.0,0.0,-125.80833333333419,-124.12303466796959,55.66983439127591,54.984981282551985,-124.96445491193806,55.32758008536918,56.355,35.0,1.119326896551724,0.7077326343381389,23.0,398.05296422341064,1047.0
1125,4208520,3690.0,3693.1,1981,2018,38,673.0,890.9344488122837,1566.0,0.0,0.0,-123.68950195312584,-122.20183512369886,55.09999999999991,54.23455403645829,-122.95120642313495,54.68610751743066,42.279,56.18,0.9899473170731709,1.3143299666946469,25.0,201.94306731156792,592.0
1126,4208527,311.0,316.3,1975,2020,46,754.0,967.6140212682159,1284.0,0.0,0.0,-122.60597737630303,-122.20183512369886,54.61828206380204,54.44765218098951,-122.39452704341377,54.52743067906163,4.967,5.61,1.3798996784565916,1.5324185899462537,135.0,279.0043324143364,455.0
1127,4208530,1750.0,1773.0,1964,2020,57,657.0,829.9617117117117,1039.0,0.0,0.0,-122.0786539713551,-121.13333333333424,57.11099446614571,56.535986328124864,-121.59273757571863,56.82903191244747,5.478,14.88,0.2704566857142857,0.7251167512690356,41.0,117.15712771595125,199.0
1128,4208534,201.0,211.6,1962,1974,13,660.0,757.1231113598209,828.0,0.0,0.0,-121.15833333333427,-120.8939046223968,56.64036051432282,56.379166666666606,-121.0171109101364,56.52494407256636,0.825,1.74,0.35462686567164176,0.7104725897920605,29.0,85.94795747062115,143.0
1129,4208536,1520.0,1493.5,1980,2019,40,605.0,985.561127260982,1970.0,0.0,0.0,-122.69583333333424,-121.31361083984467,56.104007975260345,55.60419311523441,-121.96836666346393,55.81732578878745,11.44,21.6,0.6502736842105262,1.2495748242383664,29.0,422.81007751937983,1164.0
1130,4208541,2410.0,2397.3,1977,2018,42,755.0,1327.4321000413395,2458.0,0.0,0.0,-121.6041666666676,-120.60973714192795,55.08165283203118,54.45220133463528,-121.12392047345958,54.753671439081096,56.293,40.79,2.0181390871369294,1.470093855587536,60.0,684.3548053559427,1286.0
1131,4208544,697.0,468.2,1982,2018,37,848.0,1175.0748155953636,1967.0,0.0,0.0,-121.03503824869875,-120.57897542317801,55.112499999999955,54.773445638020746,-120.79789756841006,54.9307343049673,4.028,6.94,0.4993101865136298,1.280683468603161,55.0,295.30985545335085,820.0
